Timestamp,ModelID,InputTokens,OutputTokens,RequestID
2026-06-01 00:08:08,mistral-large,402,938,req_488
2026-06-01 00:08:09,llama-3-70b,49,263,req_489
2026-06-01 00:08:10,gpt-4o,669,984,req_490
2026-06-01 00:08:11,gpt-4o,1251,970,req_491
2026-06-01 00:08:12,llama-3-70b,1764,107,req_492
2026-06-01 00:08:13,mistral-large,990,997,req_493
2026-06-01 00:08:14,gpt-4o,1115,571,req_494
2026-06-01 00:08:15,gpt-4o,854,773,req_495
2026-06-01 00:08:16,gpt-4o,1753,105,req_496
2026-06-01 00:08:17,llama-3-70b,210,202,req_497
2026-06-01 00:08:18,gpt-4o,456,817,req_498
2026-06-01 00:08:19,mistral-large,1877,230,req_499
2026-06-01 00:08:20,gpt-4o,1461,947,req_500
2026-06-01 00:08:21,gpt-4o,1071,467,req_501
2026-06-01 00:08:22,mistral-large,1244,241,req_502
2026-06-01 00:08:23,gpt-4o,453,30,req_503
2026-06-01 00:08:24,llama-3-70b,1360,125,req_504
2026-06-01 00:08:25,llama-3-70b,770,914,req_505
2026-06-01 00:08:26,llama-3-70b,236,510,req_506
2026-06-01 00:08:27,mistral-large,57,186,req_507
2026-06-01 00:08:28,gpt-4o,1051,715,req_508
2026-06-01 00:08:29,llama-3-70b,921,818,req_509
2026-06-01 00:08:30,mistral-large,1472,771,req_510
2026-06-01 00:08:31,gpt-4o,1840,638,req_511
2026-06-01 00:08:32,mistral-large,1741,547,req_512
2026-06-01 00:08:33,llama-3-70b,196,988,req_513
2026-06-01 00:08:34,llama-3-70b,354,319,req_514
2026-06-01 00:08:35,llama-3-70b,233,995,req_515
2026-06-01 00:08:36,mistral-large,839,801,req_516
2026-06-01 00:08:37,mistral-large,497,622,req_517
2026-06-01 00:08:38,llama-3-70b,1942,740,req_518
2026-06-01 00:08:39,mistral-large,886,277,req_519
2026-06-01 00:08:40,llama-3-70b,858,914,req_520
2026-06-01 00:08:41,llama-3-70b,2042,236,req_521
2026-06-01 00:08:42,gpt-4o,1262,424,req_522
2026-06-01 00:08:43,mistral-large,1423,772,req_523
2026-06-01 00:08:44,llama-3-70b,988,446,req_524
2026-06-01 00:08:45,llama-3-70b,1622,500,req_525
2026-06-01 00:08:46,mistral-large,1026,28,req_526
2026-06-01 00:08:47,gpt-4o,197,113,req_527
2026-06-01 00:08:48,gpt-4o,1891,707,req_528
2026-06-01 00:08:49,llama-3-70b,279,506,req_529
2026-06-01 00:08:50,mistral-large,1640,863,req_530
2026-06-01 00:08:51,gpt-4o,319,29,req_531
2026-06-01 00:08:52,mistral-large,1165,191,req_532
2026-06-01 00:08:53,mistral-large,1584,292,req_533
2026-06-01 00:08:54,llama-3-70b,1105,632,req_534
2026-06-01 00:08:55,gpt-4o,1826,342,req_535
2026-06-01 00:08:56,llama-3-70b,854,882,req_536
2026-06-01 00:08:57,gpt-4o,1705,918,req_537
2026-06-01 00:08:58,gpt-4o,1220,41,req_538
2026-06-01 00:08:59,gpt-4o,495,798,req_539
2026-06-01 00:09:00,gpt-4o,1224,141,req_540
2026-06-01 00:09:01,gpt-4o,1455,512,req_541
2026-06-01 00:09:02,mistral-large,129,231,req_542
2026-06-01 00:09:03,llama-3-70b,229,324,req_543
2026-06-01 00:09:04,mistral-large,62,844,req_544
2026-06-01 00:09:05,gpt-4o,1767,920,req_545
2026-06-01 00:09:06,llama-3-70b,1484,186,req_546
2026-06-01 00:09:07,gpt-4o,1445,878,req_547
2026-06-01 00:09:08,llama-3-70b,1676,90,req_548
2026-06-01 00:09:09,mistral-large,1270,471,req_549
2026-06-01 00:09:10,llama-3-70b,767,930,req_550
2026-06-01 00:09:11,llama-3-70b,747,57,req_551
2026-06-01 00:09:12,llama-3-70b,729,864,req_552
2026-06-01 00:09:13,llama-3-70b,415,871,req_553
2026-06-01 00:09:14,llama-3-70b,617,239,req_554
2026-06-01 00:09:15,gpt-4o,1030,963,req_555
2026-06-01 00:09:16,llama-3-70b,431,783,req_556
2026-06-01 00:09:17,llama-3-70b,721,803,req_557
2026-06-01 00:09:18,mistral-large,256,437,req_558
2026-06-01 00:09:19,llama-3-70b,81,500,req_559
2026-06-01 00:09:20,mistral-large,1863,1003,req_560
2026-06-01 00:09:21,gpt-4o,194,104,req_561
2026-06-01 00:09:22,llama-3-70b,15,994,req_562
2026-06-01 00:09:23,mistral-large,1239,603,req_563
2026-06-01 00:09:24,mistral-large,1577,407,req_564
2026-06-01 00:09:25,gpt-4o,1644,400,req_565
2026-06-01 00:09:26,llama-3-70b,915,531,req_566
2026-06-01 00:09:27,llama-3-70b,396,419,req_567
2026-06-01 00:09:28,mistral-large,1801,943,req_568
2026-06-01 00:09:29,llama-3-70b,708,617,req_569
2026-06-01 00:09:30,mistral-large,1109,681,req_570
2026-06-01 00:09:31,llama-3-70b,1210,467,req_571
2026-06-01 00:09:32,mistral-large,836,545,req_572
2026-06-01 00:09:33,llama-3-70b,1832,630,req_573
2026-06-01 00:09:34,gpt-4o,358,623,req_574
2026-06-01 00:09:35,llama-3-70b,1288,926,req_575
2026-06-01 00:09:36,llama-3-70b,1870,368,req_576
2026-06-01 00:09:37,gpt-4o,1735,134,req_577
2026-06-01 00:09:38,llama-3-70b,317,88,req_578
2026-06-01 00:09:39,gpt-4o,1378,275,req_579
2026-06-01 00:09:40,llama-3-70b,1160,248,req_580
2026-06-01 00:09:41,mistral-large,1970,392,req_581
2026-06-01 00:09:42,mistral-large,296,218,req_582
2026-06-01 00:09:43,llama-3-70b,775,822,req_583
2026-06-01 00:09:44,llama-3-70b,734,170,req_584
2026-06-01 00:09:45,llama-3-70b,771,795,req_585
2026-06-01 00:09:46,mistral-large,1629,63,req_586
2026-06-01 00:09:47,llama-3-70b,1520,606,req_587
2026-06-01 00:09:48,mistral-large,392,887,req_588
2026-06-01 00:09:49,gpt-4o,1439,847,req_589
2026-06-01 00:09:50,mistral-large,397,928,req_590
2026-06-01 00:09:51,mistral-large,534,508,req_591
2026-06-01 00:09:52,gpt-4o,1590,710,req_592
2026-06-01 00:09:53,mistral-large,648,127,req_593
2026-06-01 00:09:54,llama-3-70b,947,652,req_594
2026-06-01 00:09:55,llama-3-70b,1659,417,req_595
2026-06-01 00:09:56,mistral-large,1978,143,req_596
2026-06-01 00:09:57,llama-3-70b,285,233,req_597
2026-06-01 00:09:58,mistral-large,509,278,req_598
2026-06-01 00:09:59,llama-3-70b,726,443,req_599
2026-06-01 00:10:00,llama-3-70b,346,566,req_600
2026-06-01 00:10:01,mistral-large,1983,914,req_601
2026-06-01 00:10:02,llama-3-70b,941,122,req_602
2026-06-01 00:10:03,mistral-large,490,718,req_603
2026-06-01 00:10:04,llama-3-70b,1930,999,req_604
2026-06-01 00:10:05,llama-3-70b,920,909,req_605
2026-06-01 00:10:06,gpt-4o,2006,487,req_606
2026-06-01 00:10:07,gpt-4o,1306,399,req_607
2026-06-01 00:10:08,mistral-large,1953,707,req_608
2026-06-01 00:10:09,gpt-4o,1091,880,req_609
2026-06-01 00:10:10,mistral-large,1361,464,req_610
2026-06-01 00:10:11,gpt-4o,2043,839,req_611
2026-06-01 00:10:12,llama-3-70b,1764,697,req_612
2026-06-01 00:10:13,mistral-large,118,939,req_613
2026-06-01 00:10:14,mistral-large,1312,82,req_614
2026-06-01 00:10:15,llama-3-70b,1719,956,req_615
2026-06-01 00:10:16,mistral-large,337,416,req_616
2026-06-01 00:10:17,mistral-large,1809,79,req_617
2026-06-01 00:10:18,gpt-4o,324,299,req_618
2026-06-01 00:10:19,mistral-large,1507,797,req_619
2026-06-01 00:10:20,llama-3-70b,1144,25,req_620
2026-06-01 00:10:21,gpt-4o,708,910,req_621
2026-06-01 00:10:22,gpt-4o,790,175,req_622
2026-06-01 00:10:23,llama-3-70b,1968,19,req_623
2026-06-01 00:10:24,llama-3-70b,1262,215,req_624
2026-06-01 00:10:25,gpt-4o,1530,564,req_625
2026-06-01 00:10:26,mistral-large,165,90,req_626
2026-06-01 00:10:27,gpt-4o,1506,153,req_627
2026-06-01 00:10:28,llama-3-70b,1734,704,req_628
2026-06-01 00:10:29,gpt-4o,1305,376,req_629
2026-06-01 00:10:30,llama-3-70b,896,1008,req_630
2026-06-01 00:10:31,gpt-4o,1035,484,req_631
2026-06-01 00:10:32,mistral-large,767,822,req_632
2026-06-01 00:10:33,gpt-4o,731,155,req_633
2026-06-01 00:10:34,gpt-4o,1544,145,req_634
2026-06-01 00:10:35,llama-3-70b,922,73,req_635
2026-06-01 00:10:36,llama-3-70b,1319,264,req_636
2026-06-01 00:10:37,llama-3-70b,880,992,req_637
2026-06-01 00:10:38,gpt-4o,22,850,req_638
2026-06-01 00:10:39,mistral-large,617,972,req_639
2026-06-01 00:10:40,llama-3-70b,507,525,req_640
2026-06-01 00:10:41,llama-3-70b,1766,637,req_641
2026-06-01 00:10:42,gpt-4o,247,375,req_642
2026-06-01 00:10:43,llama-3-70b,1127,423,req_643
2026-06-01 00:10:44,mistral-large,1371,105,req_644
2026-06-01 00:10:45,mistral-large,790,665,req_645
2026-06-01 00:10:46,llama-3-70b,1204,958,req_646
2026-06-01 00:10:47,llama-3-70b,2014,662,req_647
2026-06-01 00:10:48,gpt-4o,615,869,req_648
2026-06-01 00:10:49,mistral-large,670,972,req_649
2026-06-01 00:10:50,mistral-large,1657,247,req_650
2026-06-01 00:10:51,llama-3-70b,1600,757,req_651
2026-06-01 00:10:52,gpt-4o,858,516,req_652
2026-06-01 00:10:53,mistral-large,945,853,req_653
2026-06-01 00:10:54,mistral-large,1500,559,req_654
2026-06-01 00:10:55,gpt-4o,637,99,req_655
2026-06-01 00:10:56,gpt-4o,152,230,req_656
2026-06-01 00:10:57,mistral-large,1234,522,req_657
2026-06-01 00:10:58,mistral-large,1213,218,req_658
2026-06-01 00:10:59,gpt-4o,723,722,req_659
2026-06-01 00:11:00,mistral-large,1397,71,req_660
2026-06-01 00:11:01,llama-3-70b,488,400,req_661
2026-06-01 00:11:02,llama-3-70b,574,616,req_662
2026-06-01 00:11:03,gpt-4o,480,16,req_663
2026-06-01 00:11:04,gpt-4o,393,241,req_664
2026-06-01 00:11:05,gpt-4o,1725,838,req_665
2026-06-01 00:11:06,llama-3-70b,935,774,req_666
2026-06-01 00:11:07,mistral-large,426,403,req_667
2026-06-01 00:11:08,llama-3-70b,1858,411,req_668
2026-06-01 00:11:09,mistral-large,317,929,req_669
2026-06-01 00:11:10,llama-3-70b,658,853,req_670
2026-06-01 00:11:11,mistral-large,1727,484,req_671
2026-06-01 00:11:12,llama-3-70b,1400,651,req_672
2026-06-01 00:11:13,gpt-4o,1034,226,req_673
2026-06-01 00:11:14,llama-3-70b,1077,160,req_674
2026-06-01 00:11:15,mistral-large,748,658,req_675
2026-06-01 00:11:16,llama-3-70b,1876,432,req_676
2026-06-01 00:11:17,llama-3-70b,1131,162,req_677
2026-06-01 00:11:18,llama-3-70b,1753,981,req_678
2026-06-01 00:11:19,gpt-4o,1298,420,req_679
2026-06-01 00:11:20,llama-3-70b,1833,1010,req_680
2026-06-01 00:11:21,gpt-4o,1816,330,req_681
2026-06-01 00:11:22,gpt-4o,149,375,req_682
2026-06-01 00:11:23,llama-3-70b,1514,348,req_683
2026-06-01 00:11:24,llama-3-70b,1270,266,req_684
2026-06-01 00:11:25,llama-3-70b,983,287,req_685
2026-06-01 00:11:26,mistral-large,1026,854,req_686
2026-06-01 00:11:27,llama-3-70b,962,860,req_687
2026-06-01 00:11:28,gpt-4o,913,233,req_688
2026-06-01 00:11:29,llama-3-70b,81,892,req_689
2026-06-01 00:11:30,mistral-large,1700,284,req_690
2026-06-01 00:11:31,llama-3-70b,1223,874,req_691
2026-06-01 00:11:32,mistral-large,1301,294,req_692
2026-06-01 00:11:33,mistral-large,1354,684,req_693
2026-06-01 00:11:34,llama-3-70b,116,51,req_694
2026-06-01 00:11:35,gpt-4o,1265,979,req_695
2026-06-01 00:11:36,mistral-large,1075,719,req_696
2026-06-01 00:11:37,llama-3-70b,1735,218,req_697
2026-06-01 00:11:38,llama-3-70b,892,762,req_698
2026-06-01 00:11:39,gpt-4o,148,28,req_699
2026-06-01 00:11:40,mistral-large,624,325,req_700
2026-06-01 00:11:41,mistral-large,1716,278,req_701
2026-06-01 00:11:42,llama-3-70b,872,560,req_702
2026-06-01 00:11:43,llama-3-70b,282,848,req_703
2026-06-01 00:11:44,gpt-4o,1514,317,req_704
2026-06-01 00:11:45,gpt-4o,425,367,req_705
2026-06-01 00:11:46,mistral-large,515,672,req_706
2026-06-01 00:11:47,mistral-large,742,1004,req_707
2026-06-01 00:11:48,llama-3-70b,1758,384,req_708
2026-06-01 00:11:49,mistral-large,1886,715,req_709
2026-06-01 00:11:50,gpt-4o,433,923,req_710
2026-06-01 00:11:51,gpt-4o,1440,985,req_711
2026-06-01 00:11:52,llama-3-70b,1601,678,req_712
2026-06-01 00:11:53,gpt-4o,399,911,req_713
2026-06-01 00:11:54,gpt-4o,351,474,req_714
2026-06-01 00:11:55,gpt-4o,955,750,req_715
2026-06-01 00:11:56,gpt-4o,623,679,req_716
2026-06-01 00:11:57,llama-3-70b,1966,120,req_717
2026-06-01 00:11:58,llama-3-70b,502,609,req_718
2026-06-01 00:11:59,mistral-large,201,46,req_719
2026-06-01 00:12:00,gpt-4o,508,800,req_720
2026-06-01 00:12:01,mistral-large,831,383,req_721
2026-06-01 00:12:02,llama-3-70b,1745,726,req_722
2026-06-01 00:12:03,llama-3-70b,1266,210,req_723
2026-06-01 00:12:04,llama-3-70b,1978,470,req_724
2026-06-01 00:12:05,llama-3-70b,236,736,req_725
2026-06-01 00:12:06,llama-3-70b,1404,284,req_726
2026-06-01 00:12:07,llama-3-70b,148,652,req_727
2026-06-01 00:12:08,llama-3-70b,865,622,req_728
2026-06-01 00:12:09,gpt-4o,826,122,req_729
2026-06-01 00:12:10,mistral-large,1182,241,req_730
2026-06-01 00:12:11,llama-3-70b,1148,313,req_731
2026-06-01 00:12:12,gpt-4o,1483,460,req_732
2026-06-01 00:12:13,gpt-4o,1096,904,req_733
2026-06-01 00:12:14,mistral-large,113,479,req_734
2026-06-01 00:12:15,llama-3-70b,1884,104,req_735
2026-06-01 00:12:16,mistral-large,880,265,req_736
2026-06-01 00:12:17,llama-3-70b,677,997,req_737
2026-06-01 00:12:18,gpt-4o,282,309,req_738
2026-06-01 00:12:19,gpt-4o,1039,358,req_739
2026-06-01 00:12:20,gpt-4o,1180,290,req_740
2026-06-01 00:12:21,gpt-4o,193,332,req_741
2026-06-01 00:12:22,mistral-large,2031,107,req_742
2026-06-01 00:12:23,llama-3-70b,1061,67,req_743
2026-06-01 00:12:24,llama-3-70b,1995,691,req_744
2026-06-01 00:12:25,mistral-large,1583,286,req_745
2026-06-01 00:12:26,llama-3-70b,1152,445,req_746
2026-06-01 00:12:27,gpt-4o,302,297,req_747
2026-06-01 00:12:28,llama-3-70b,1404,742,req_748
2026-06-01 00:12:29,gpt-4o,1277,11,req_749
2026-06-01 00:12:30,mistral-large,1613,643,req_750
2026-06-01 00:12:31,llama-3-70b,1759,940,req_751
2026-06-01 00:12:32,mistral-large,1251,96,req_752
2026-06-01 00:12:33,llama-3-70b,186,939,req_753
2026-06-01 00:12:34,gpt-4o,1332,194,req_754
2026-06-01 00:12:35,mistral-large,1709,875,req_755
2026-06-01 00:12:36,llama-3-70b,67,480,req_756
2026-06-01 00:12:37,gpt-4o,1302,515,req_757
2026-06-01 00:12:38,mistral-large,317,466,req_758
2026-06-01 00:12:39,mistral-large,1603,57,req_759
2026-06-01 00:12:40,llama-3-70b,1321,758,req_760
2026-06-01 00:12:41,llama-3-70b,986,490,req_761
2026-06-01 00:12:42,llama-3-70b,1138,648,req_762
2026-06-01 00:12:43,gpt-4o,1261,494,req_763
2026-06-01 00:12:44,llama-3-70b,1280,982,req_764
2026-06-01 00:12:45,mistral-large,709,368,req_765
2026-06-01 00:12:46,mistral-large,1527,116,req_766
2026-06-01 00:12:47,llama-3-70b,92,413,req_767
2026-06-01 00:12:48,llama-3-70b,1219,11,req_768
2026-06-01 00:12:49,mistral-large,261,746,req_769
2026-06-01 00:12:50,gpt-4o,1388,672,req_770
2026-06-01 00:12:51,llama-3-70b,1783,201,req_771
2026-06-01 00:12:52,llama-3-70b,1905,839,req_772
2026-06-01 00:12:53,mistral-large,1729,880,req_773
2026-06-01 00:12:54,llama-3-70b,805,739,req_774
2026-06-01 00:12:55,gpt-4o,906,371,req_775
2026-06-01 00:12:56,mistral-large,1971,1006,req_776
2026-06-01 00:12:57,llama-3-70b,219,254,req_777
2026-06-01 00:12:58,mistral-large,825,920,req_778
2026-06-01 00:12:59,llama-3-70b,1841,599,req_779
2026-06-01 00:13:00,llama-3-70b,618,244,req_780
2026-06-01 00:13:01,llama-3-70b,456,384,req_781
2026-06-01 00:13:02,gpt-4o,469,911,req_782
2026-06-01 00:13:03,gpt-4o,977,876,req_783
2026-06-01 00:13:04,mistral-large,481,839,req_784
2026-06-01 00:13:05,llama-3-70b,1753,475,req_785
2026-06-01 00:13:06,llama-3-70b,379,779,req_786
2026-06-01 00:13:07,gpt-4o,909,923,req_787
2026-06-01 00:13:08,llama-3-70b,1967,705,req_788
2026-06-01 00:13:09,gpt-4o,1525,459,req_789
2026-06-01 00:13:10,llama-3-70b,932,370,req_790
2026-06-01 00:13:11,mistral-large,146,294,req_791
2026-06-01 00:13:12,llama-3-70b,376,878,req_792
2026-06-01 00:13:13,llama-3-70b,921,407,req_793
2026-06-01 00:13:14,gpt-4o,193,62,req_794
2026-06-01 00:13:15,llama-3-70b,1621,525,req_795
2026-06-01 00:13:16,llama-3-70b,1320,308,req_796
2026-06-01 00:13:17,gpt-4o,481,119,req_797
2026-06-01 00:13:18,mistral-large,1408,214,req_798
2026-06-01 00:13:19,mistral-large,663,45,req_799
2026-06-01 00:13:20,gpt-4o,758,820,req_800
2026-06-01 00:13:21,gpt-4o,546,177,req_801
2026-06-01 00:13:22,gpt-4o,1544,238,req_802
2026-06-01 00:13:23,gpt-4o,811,797,req_803
2026-06-01 00:13:24,gpt-4o,1612,888,req_804
2026-06-01 00:13:25,mistral-large,1283,594,req_805
2026-06-01 00:13:26,mistral-large,929,624,req_806
2026-06-01 00:13:27,gpt-4o,519,797,req_807
2026-06-01 00:13:28,llama-3-70b,639,407,req_808
2026-06-01 00:13:29,gpt-4o,1011,43,req_809
2026-06-01 00:13:30,llama-3-70b,1106,123,req_810
2026-06-01 00:13:31,gpt-4o,1315,339,req_811
2026-06-01 00:13:32,gpt-4o,925,340,req_812
2026-06-01 00:13:33,mistral-large,1993,543,req_813
2026-06-01 00:13:34,llama-3-70b,1393,620,req_814
2026-06-01 00:13:35,llama-3-70b,1043,78,req_815
2026-06-01 00:13:36,mistral-large,1244,195,req_816
2026-06-01 00:13:37,mistral-large,1868,328,req_817
2026-06-01 00:13:38,mistral-large,161,1015,req_818
2026-06-01 00:13:39,mistral-large,1038,151,req_819
2026-06-01 00:13:40,llama-3-70b,1228,771,req_820
2026-06-01 00:13:41,llama-3-70b,1987,288,req_821
2026-06-01 00:13:42,gpt-4o,1316,217,req_822
2026-06-01 00:13:43,gpt-4o,473,639,req_823
2026-06-01 00:13:44,mistral-large,1146,1011,req_824
2026-06-01 00:13:45,mistral-large,280,722,req_825
2026-06-01 00:13:46,mistral-large,1196,933,req_826
2026-06-01 00:13:47,gpt-4o,469,756,req_827
2026-06-01 00:13:48,gpt-4o,114,398,req_828
2026-06-01 00:13:49,gpt-4o,1726,343,req_829
2026-06-01 00:13:50,gpt-4o,1589,802,req_830
2026-06-01 00:13:51,gpt-4o,1315,26,req_831
2026-06-01 00:13:52,gpt-4o,1720,775,req_832
2026-06-01 00:13:53,gpt-4o,171,873,req_833
2026-06-01 00:13:54,mistral-large,2016,109,req_834
2026-06-01 00:13:55,mistral-large,360,470,req_835
2026-06-01 00:13:56,mistral-large,443,463,req_836
2026-06-01 00:13:57,mistral-large,861,436,req_837
2026-06-01 00:13:58,gpt-4o,149,774,req_838
2026-06-01 00:13:59,llama-3-70b,1504,720,req_839
2026-06-01 00:14:00,gpt-4o,1165,826,req_840
2026-06-01 00:14:01,llama-3-70b,96,778,req_841
2026-06-01 00:14:02,mistral-large,1721,623,req_842
2026-06-01 00:14:03,gpt-4o,192,767,req_843
2026-06-01 00:14:04,mistral-large,377,940,req_844
2026-06-01 00:14:05,gpt-4o,138,1008,req_845
2026-06-01 00:14:06,mistral-large,1279,225,req_846
2026-06-01 00:14:07,llama-3-70b,1634,383,req_847
2026-06-01 00:14:08,llama-3-70b,1611,226,req_848
2026-06-01 00:14:09,llama-3-70b,679,262,req_849
2026-06-01 00:14:10,gpt-4o,1932,717,req_850
2026-06-01 00:14:11,llama-3-70b,1411,371,req_851
2026-06-01 00:14:12,gpt-4o,158,774,req_852
2026-06-01 00:14:13,llama-3-70b,994,353,req_853
2026-06-01 00:14:14,llama-3-70b,861,229,req_854
2026-06-01 00:14:15,gpt-4o,1466,718,req_855
2026-06-01 00:14:16,gpt-4o,637,742,req_856
2026-06-01 00:14:17,llama-3-70b,1759,240,req_857
2026-06-01 00:14:18,gpt-4o,1502,187,req_858
2026-06-01 00:14:19,llama-3-70b,455,716,req_859
2026-06-01 00:14:20,gpt-4o,1514,873,req_860
2026-06-01 00:14:21,mistral-large,893,762,req_861
2026-06-01 00:14:22,mistral-large,303,448,req_862
2026-06-01 00:14:23,mistral-large,1798,869,req_863
2026-06-01 00:14:24,mistral-large,1176,627,req_864
2026-06-01 00:14:25,mistral-large,259,10,req_865
2026-06-01 00:14:26,llama-3-70b,887,240,req_866
2026-06-01 00:14:27,mistral-large,957,131,req_867
2026-06-01 00:14:28,mistral-large,984,108,req_868
2026-06-01 00:14:29,mistral-large,1335,753,req_869
2026-06-01 00:14:30,mistral-large,1058,919,req_870
2026-06-01 00:14:31,gpt-4o,798,484,req_871
2026-06-01 00:14:32,llama-3-70b,993,159,req_872
2026-06-01 00:14:33,mistral-large,898,261,req_873
2026-06-01 00:14:34,mistral-large,899,239,req_874
2026-06-01 00:14:35,mistral-large,1934,504,req_875
2026-06-01 00:14:36,llama-3-70b,79,293,req_876
2026-06-01 00:14:37,gpt-4o,634,514,req_877
2026-06-01 00:14:38,llama-3-70b,884,556,req_878
2026-06-01 00:14:39,gpt-4o,1145,804,req_879
2026-06-01 00:14:40,mistral-large,1397,713,req_880
2026-06-01 00:14:41,mistral-large,1336,789,req_881
2026-06-01 00:14:42,llama-3-70b,480,898,req_882
2026-06-01 00:14:43,llama-3-70b,1997,780,req_883
2026-06-01 00:14:44,gpt-4o,100,573,req_884
2026-06-01 00:14:45,gpt-4o,539,302,req_885
2026-06-01 00:14:46,llama-3-70b,670,614,req_886
2026-06-01 00:14:47,gpt-4o,2021,141,req_887
2026-06-01 00:14:48,llama-3-70b,748,380,req_888
2026-06-01 00:14:49,gpt-4o,735,91,req_889
2026-06-01 00:14:50,llama-3-70b,881,423,req_890
2026-06-01 00:14:51,llama-3-70b,1696,758,req_891
2026-06-01 00:14:52,llama-3-70b,201,203,req_892
2026-06-01 00:14:53,gpt-4o,1996,467,req_893
2026-06-01 00:14:54,gpt-4o,1585,441,req_894
2026-06-01 00:14:55,gpt-4o,1275,314,req_895
2026-06-01 00:14:56,llama-3-70b,147,600,req_896
2026-06-01 00:14:57,gpt-4o,354,758,req_897
2026-06-01 00:14:58,gpt-4o,1213,285,req_898
2026-06-01 00:14:59,llama-3-70b,1018,327,req_899
2026-06-01 00:15:00,mistral-large,1745,768,req_900
2026-06-01 00:15:01,llama-3-70b,512,706,req_901
2026-06-01 00:15:02,gpt-4o,212,955,req_902
2026-06-01 00:15:03,llama-3-70b,582,946,req_903
2026-06-01 00:15:04,mistral-large,201,156,req_904
2026-06-01 00:15:05,llama-3-70b,14,998,req_905
2026-06-01 00:15:06,gpt-4o,1923,306,req_906
2026-06-01 00:15:07,mistral-large,1270,282,req_907
2026-06-01 00:15:08,gpt-4o,1726,655,req_908
2026-06-01 00:15:09,mistral-large,320,692,req_909
2026-06-01 00:15:10,mistral-large,558,12,req_910
2026-06-01 00:15:11,llama-3-70b,65,811,req_911
2026-06-01 00:15:12,llama-3-70b,452,239,req_912
2026-06-01 00:15:13,gpt-4o,1270,679,req_913
2026-06-01 00:15:14,llama-3-70b,879,565,req_914
2026-06-01 00:15:15,llama-3-70b,1894,306,req_915
2026-06-01 00:15:16,mistral-large,1230,42,req_916
2026-06-01 00:15:17,llama-3-70b,594,140,req_917
2026-06-01 00:15:18,mistral-large,1604,826,req_918
2026-06-01 00:15:19,mistral-large,761,425,req_919
2026-06-01 00:15:20,mistral-large,1547,223,req_920
2026-06-01 00:15:21,gpt-4o,1482,352,req_921
2026-06-01 00:15:22,gpt-4o,369,812,req_922
2026-06-01 00:15:23,gpt-4o,1733,550,req_923
2026-06-01 00:15:24,mistral-large,828,868,req_924
2026-06-01 00:15:25,gpt-4o,39,83,req_925
2026-06-01 00:15:26,gpt-4o,1812,752,req_926
2026-06-01 00:15:27,llama-3-70b,2021,899,req_927
2026-06-01 00:15:28,gpt-4o,117,277,req_928
2026-06-01 00:15:29,gpt-4o,853,165,req_929
2026-06-01 00:15:30,mistral-large,1968,691,req_930
2026-06-01 00:15:31,mistral-large,1635,882,req_931
2026-06-01 00:15:32,mistral-large,726,312,req_932
2026-06-01 00:15:33,mistral-large,900,378,req_933
2026-06-01 00:15:34,mistral-large,2001,980,req_934
2026-06-01 00:15:35,mistral-large,1992,737,req_935
2026-06-01 00:15:36,gpt-4o,969,13,req_936
2026-06-01 00:15:37,mistral-large,1478,805,req_937
2026-06-01 00:15:38,mistral-large,902,448,req_938
2026-06-01 00:15:39,llama-3-70b,1471,117,req_939
2026-06-01 00:15:40,gpt-4o,741,993,req_940
2026-06-01 00:15:41,gpt-4o,1923,209,req_941
2026-06-01 00:15:42,gpt-4o,615,409,req_942
2026-06-01 00:15:43,mistral-large,466,702,req_943
2026-06-01 00:15:44,mistral-large,624,857,req_944
2026-06-01 00:15:45,mistral-large,1768,201,req_945
2026-06-01 00:15:46,llama-3-70b,707,782,req_946
2026-06-01 00:15:47,mistral-large,2014,778,req_947
2026-06-01 00:15:48,llama-3-70b,1729,764,req_948
2026-06-01 00:15:49,gpt-4o,1528,119,req_949
